id,student_id,date,status,remark,created_at
2336,736,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2221,758,2025-11-10,ลา,,2025-11-10 09:21:35.971289+00
2222,764,2025-11-10,ลา,,2025-11-10 09:21:35.971289+00
2223,765,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2224,766,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2225,767,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2226,768,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2227,769,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2337,748,2025-11-10,มา,,2025-11-10 09:22:44.619148+00
2338,744,2025-11-10,ลา,,2025-11-10 09:22:44.619148+00
2339,727,2025-11-10,ลา,,2025-11-10 09:22:44.619148+00
2228,770,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2229,759,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2230,771,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2231,772,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2232,773,2025-11-10,ลา,,2025-11-10 09:21:35.971289+00
2233,774,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2234,775,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2235,760,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2236,776,2025-11-10,ลา,,2025-11-10 09:21:35.971289+00
2237,777,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2238,778,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2239,779,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2240,780,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2241,781,2025-11-10,ลา,,2025-11-10 09:21:35.971289+00
2242,782,2025-11-10,ลา,,2025-11-10 09:21:35.971289+00
2244,783,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2245,784,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2246,785,2025-11-10,ลา,,2025-11-10 09:21:35.971289+00
2247,786,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2248,761,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2249,762,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2250,763,2025-11-10,มา,,2025-11-10 09:21:35.971289+00
2398,749,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2399,742,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2400,738,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2401,741,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2402,739,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2403,733,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2404,755,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2405,754,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2406,743,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2407,728,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2408,745,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2409,747,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2410,735,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2411,729,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2412,734,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2413,746,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2414,750,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2415,751,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2416,731,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2417,737,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2418,753,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2419,756,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2420,757,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2421,732,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2422,752,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2423,740,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2424,730,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2425,726,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2426,736,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2427,748,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2428,744,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2429,727,2025-11-12,มา,,2025-11-12 09:10:43.081059+00
2462,697,2025-11-12,ลา,,2025-11-12 09:19:55.932921+00
2463,706,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2464,707,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2465,708,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2466,709,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2467,710,2025-11-12,ลา,,2025-11-12 09:19:55.932921+00
2468,711,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2469,712,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2470,713,2025-11-12,ขาด,,2025-11-12 09:19:55.932921+00
2471,714,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2472,698,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2480,717,2025-11-12,มา,,2025-11-12 09:20:33.562235+00
2481,718,2025-11-12,มา,,2025-11-12 09:20:33.562235+00
2482,719,2025-11-12,มา,,2025-11-12 09:20:33.562235+00
2483,720,2025-11-12,มา,,2025-11-12 09:20:33.562235+00
2484,721,2025-11-12,มา,,2025-11-12 09:20:33.562235+00
2485,715,2025-11-12,มา,,2025-11-12 09:20:33.562235+00
2487,723,2025-11-12,ขาด,,2025-11-12 09:20:33.562235+00
2488,724,2025-11-12,ลา,,2025-11-12 09:20:33.562235+00
2489,725,2025-11-12,ขาด,,2025-11-12 09:20:33.562235+00
2490,716,2025-11-12,มา,,2025-11-12 09:20:33.562235+00
2513,699,2025-11-12,มา,,2025-11-12 09:34:53.963138+00
2474,700,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2515,701,2025-11-12,มา,,2025-11-12 09:34:53.963138+00
2476,702,2025-11-12,ลา,,2025-11-12 09:19:55.932921+00
2517,703,2025-11-12,มา,,2025-11-12 09:34:53.963138+00
2478,704,2025-11-12,ลา,,2025-11-12 09:19:55.932921+00
2479,705,2025-11-12,มา,,2025-11-12 09:19:55.932921+00
2520,697,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2521,706,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2522,707,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2523,708,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2524,709,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2525,710,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2526,711,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2527,712,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2528,713,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2529,714,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2530,698,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2531,699,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2532,700,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2533,701,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2534,702,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2535,703,2025-11-13,มา,,2025-11-13 09:17:06.835366+00
2536,704,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2537,705,2025-11-13,ลา,,2025-11-13 09:17:06.835366+00
2538,749,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2539,742,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2540,738,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2541,741,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2542,739,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2543,733,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2544,755,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2545,754,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2546,743,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2547,728,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2548,745,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2549,747,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2550,735,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2551,729,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2552,734,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2553,746,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2554,750,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2555,751,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2556,731,2025-11-13,ลา,,2025-11-13 09:19:23.313598+00
2557,737,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2558,753,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2559,756,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2560,757,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2561,732,2025-11-13,ลา,,2025-11-13 09:19:23.313598+00
2562,752,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2563,740,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2564,730,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2565,726,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2566,736,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2567,748,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2568,744,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2569,727,2025-11-13,มา,,2025-11-13 09:19:23.313598+00
2602,758,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2603,764,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2604,765,2025-11-13,ขาด,,2025-11-13 09:24:54.811181+00
2605,766,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2606,767,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2607,768,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2608,769,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2609,770,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2610,759,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2611,771,2025-11-13,ขาด,,2025-11-13 09:24:54.811181+00
2612,772,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2613,773,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2614,774,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2615,775,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2616,760,2025-11-13,ขาด,,2025-11-13 09:24:54.811181+00
2617,776,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2618,777,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2619,778,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2620,779,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2621,780,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2622,781,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2623,782,2025-11-13,ลา,,2025-11-13 09:24:54.811181+00
2624,783,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2625,784,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2626,785,2025-11-13,ขาด,,2025-11-13 09:24:54.811181+00
2627,786,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2628,761,2025-11-13,ขาด,,2025-11-13 09:24:54.811181+00
2629,762,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2630,763,2025-11-13,มา,,2025-11-13 09:24:54.811181+00
2660,697,2025-11-14,ลา,,2025-11-14 09:14:26.588451+00
2661,706,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2662,707,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2663,708,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2664,709,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2665,710,2025-11-14,ลา,,2025-11-14 09:14:26.588451+00
2666,711,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2667,712,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2668,713,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2669,714,2025-11-14,ลา,,2025-11-14 09:14:26.588451+00
2670,698,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2671,699,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2672,700,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2673,701,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2674,702,2025-11-14,ลา,,2025-11-14 09:14:26.588451+00
2675,703,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2676,704,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2677,705,2025-11-14,มา,,2025-11-14 09:14:26.588451+00
2678,749,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2679,742,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2680,738,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2681,741,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2682,739,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2683,733,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2684,755,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2685,754,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2686,743,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2687,728,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2688,745,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2689,747,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2690,735,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2691,729,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2692,734,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2693,746,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2694,750,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2695,751,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2696,731,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2697,737,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2698,753,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2699,756,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2700,757,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2701,732,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2702,752,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2703,740,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2704,730,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2705,726,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2706,736,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2707,748,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2708,744,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2709,727,2025-11-14,มา,,2025-11-14 09:33:05.591987+00
2742,717,2025-11-14,ลา,,2025-11-14 10:03:29.725644+00
2743,718,2025-11-14,มา,,2025-11-14 10:03:29.725644+00
2744,719,2025-11-14,ลา,,2025-11-14 10:03:29.725644+00
2745,720,2025-11-14,มา,,2025-11-14 10:03:29.725644+00
2746,721,2025-11-14,ลา,,2025-11-14 10:03:29.725644+00
2747,715,2025-11-14,มา,,2025-11-14 10:03:29.725644+00
2749,723,2025-11-14,มา,,2025-11-14 10:03:29.725644+00
2750,724,2025-11-14,มา,,2025-11-14 10:03:29.725644+00
2751,725,2025-11-14,ลา,,2025-11-14 10:03:29.725644+00
2752,716,2025-11-14,มา,,2025-11-14 10:03:29.725644+00
2764,758,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2765,764,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2766,765,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2767,766,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2768,767,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2769,768,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2770,769,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2771,770,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2772,759,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2773,771,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2774,772,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2775,773,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2776,774,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2777,775,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2778,760,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2779,776,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2780,777,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2781,778,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2782,779,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2783,780,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2784,781,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2785,782,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2786,783,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2787,784,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2788,785,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2789,786,2025-11-14,มา,,2025-11-14 10:17:08.94214+00
2790,761,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2791,762,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2792,763,2025-11-14,ลา,,2025-11-14 10:17:08.94214+00
2793,697,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2794,706,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2795,707,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2796,708,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2797,709,2025-11-17,ลา,,2025-11-17 09:08:07.421831+00
2798,710,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2799,711,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2800,712,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2801,713,2025-11-17,ลา,,2025-11-17 09:08:07.421831+00
2802,714,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2803,698,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2804,699,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2805,700,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2806,701,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2807,702,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2808,703,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2809,704,2025-11-17,ลา,,2025-11-17 09:08:07.421831+00
2810,705,2025-11-17,มา,,2025-11-17 09:08:07.421831+00
2811,749,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2812,742,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2813,738,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2814,741,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2815,739,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2816,733,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2817,755,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2818,754,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2819,743,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2820,728,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2821,745,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2822,747,2025-11-17,ลา,,2025-11-17 09:14:46.407634+00
2823,735,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2824,729,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2825,734,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2826,746,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2827,750,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2828,751,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2829,731,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2830,737,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2831,753,2025-11-17,ลา,,2025-11-17 09:14:46.407634+00
2832,756,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2833,757,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2834,732,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2835,752,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2836,740,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2837,730,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2838,726,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2839,736,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2840,748,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2841,744,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2842,727,2025-11-17,มา,,2025-11-17 09:14:46.407634+00
2843,758,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2844,764,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2845,765,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2846,766,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2847,767,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2848,768,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2849,769,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2850,770,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2851,759,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2852,771,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2853,772,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2854,773,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2855,774,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2856,775,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2857,760,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2858,776,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2859,777,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2860,778,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2861,779,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2862,780,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2863,781,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2864,782,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2865,783,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2866,784,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2867,785,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2868,786,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2869,761,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2870,762,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2871,763,2025-11-17,มา,,2025-11-17 09:24:15.758448+00
2872,717,2025-11-17,มา,,2025-11-17 09:32:38.353128+00
2873,718,2025-11-17,มา,,2025-11-17 09:32:38.353128+00
2874,719,2025-11-17,มา,,2025-11-17 09:32:38.353128+00
2875,720,2025-11-17,มา,,2025-11-17 09:32:38.353128+00
2876,721,2025-11-17,มา,,2025-11-17 09:32:38.353128+00
2877,715,2025-11-17,มา,,2025-11-17 09:32:38.353128+00
2879,723,2025-11-17,ขาด,,2025-11-17 09:32:38.353128+00
2880,724,2025-11-17,ลา,,2025-11-17 09:32:38.353128+00
2881,725,2025-11-17,มา,,2025-11-17 09:32:38.353128+00
2882,716,2025-11-17,มา,,2025-11-17 09:32:38.353128+00
3070,758,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3071,764,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3072,765,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3073,766,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3074,767,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3075,768,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3076,769,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3077,770,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3078,759,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3079,771,2025-11-19,ลา,,2025-11-19 08:22:55.519505+00
3080,772,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3081,773,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3082,774,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3083,775,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3084,760,2025-11-19,ขาด,,2025-11-19 08:22:55.519505+00
3085,776,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3086,777,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3087,778,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3088,779,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3089,780,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3090,781,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3091,782,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3092,783,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3093,784,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3094,785,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3095,786,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3096,761,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3097,762,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3098,763,2025-11-19,มา,,2025-11-19 08:22:55.519505+00
3099,697,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3100,706,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3101,707,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3102,708,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3103,709,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3104,710,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3105,711,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3106,712,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3107,713,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3108,714,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3109,698,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3110,699,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3111,700,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3112,701,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3113,702,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3114,703,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3115,704,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3116,705,2025-11-19,มา,,2025-11-19 09:10:24.154555+00
3231,749,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3232,742,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3233,738,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3234,741,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3235,739,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3236,733,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3237,755,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3238,754,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3239,743,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3240,728,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3241,745,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
3242,747,2025-11-21,มา,,2025-11-21 10:02:30.930058+00
